순위,종목코드,종목명,시가총액,기준일,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),,
96,4020,현대제철,3.76E+12,2025-05-30,15.1,5.82,34.61,-5.37,4.26,,
97,175330,JB금융지주,3.66E+12,2025-05-30,10.54,9.45,-4.12,40.72,8.9,,
98,35250,강원랜드,3.65E+12,2025-05-30,5.19,6.1,-5.33,14.67,7.39,,
99,302440,SK바이오사이언스,3.53E+12,2025-05-30,13.89,5.99,-4.25,-13.93,5.88,,
100,138930,BNK금융지주,3.52E+12,2025-05-30,6.86,-0.9,4.73,32.3,12.57,,
101,97950,CJ제일제당,3.49E+12,2025-05-30,-3.14,-2.32,-12.14,-34.51,7.56,,
102,11070,LG이노텍,3.43E+12,2025-05-30,3.8,-10.78,-10.5,-41.1,1.73,,
103,11790,SKC,3.37E+12,2025-05-30,-12.73,-31.46,-9.91,-35.67,23.68,,
104,22100,포스코DX,3.36E+12,2025-05-30,-9.98,-4.33,5.24,-36.22,6.11,,
105,36570,엔씨소프트,3.29E+12,2025-05-30,4.24,-10.35,-35.79,-20.7,35.41,,
106,450080,에코프로머티,3.15E+12,2025-05-30,-18.74,-48.04,-46.94,-42.18,0.67,,
107,4990,롯데지주,3.13E+12,2025-05-30,31.86,36.38,42.58,17.09,-6.71,,
108,454910,두산로보틱스,3.06E+12,2025-05-30,-6.35,-25.2,-27.16,-35.96,40.04,,
109,11780,금호석유화학,3.06E+12,2025-05-30,-2.78,5.29,16.9,-20.01,-2.77,,
110,462870,시프트업,2.97E+12,2025-05-30,-6.12,-17.18,-13.36,,-3.36,,
111,17800,현대엘리베이터,2.97E+12,2025-05-30,2.71,38,42.13,101.06,13.31,,
112,383220,F&F,2.89E+12,2025-05-30,6.94,6.49,41.12,17.6,4.64,,
113,7660,이수페타시스,2.82E+12,2025-05-30,20.57,1.99,77.06,-18.59,36.2,,
114,2380,KCC,2.73E+12,2025-05-30,23.25,18.5,27.33,1.65,1.46,,
115,111770,영원무역,2.69E+12,2025-05-30,28.19,27.39,48.23,87.64,4.12,,
116,489790,한화비전,2.63E+12,2025-05-30,-13.46,8.65,55.99,,-3.65,,
117,26960,동서,2.59E+12,2025-05-30,0,10.64,-6.98,41.61,9.23,,
118,4370,농심,2.58E+12,2025-05-30,5.21,24.34,23.26,-8.52,-7.31,,
119,88350,한화생명,2.57E+12,2025-05-30,11.51,12.57,9.65,7.07,11.51,,
120,11170,롯데케미칼,2.55E+12,2025-05-30,-1,-4.33,-7.44,-46.12,-1.51,,
121,139480,이마트,2.52E+12,2025-05-30,-0.44,19.97,41.99,50.16,-6.46,,
122,12750,에스원,2.52E+12,2025-05-30,4.25,8.52,5.41,6.09,3.63,,
123,8930,한미사이언스,2.42E+12,2025-05-30,21.65,25.75,7.6,15.88,26.55,,
124,52690,한전기술,2.40E+12,2025-05-30,-7.65,-1.26,-7.65,-8.45,66.08,,
125,31210,서울보증보험,2.38E+12,2025-05-30,-3.94,,,,26.21,,
126,192820,코스맥스,2.38E+12,2025-05-30,21.74,22.59,57.89,26.81,33.1,,
127,1440,대한전선,2.38E+12,2025-05-30,9.89,6.32,13,-26.13,34.9,,
128,82740,한화엔진,2.32E+12,2025-05-30,2.02,22.74,72.56,121.69,2.34,,
129,23530,롯데쇼핑,2.28E+12,2025-05-30,18.88,27.73,40.91,24,-7.94,,
130,1450,현대해상,2.18E+12,2025-05-30,9.68,4.73,-8.46,-26.32,8.62,,
131,81660,미스토홀딩스,2.17E+12,2025-05-30,-2.7,-3.74,-11.32,-7.45,-0.83,,
132,30000,제일기획,2.11E+12,2025-05-30,-1.02,2.74,1.05,-1.34,9.2,,
133,2790,아모레퍼시픽홀딩스,2.08E+12,2025-05-30,14.16,23.58,18.55,-31.86,21.18,,
134,112610,씨에스윈드,2.08E+12,2025-05-30,27.19,20.96,23.07,-2.47,-4.96,,
135,20560,아시아나항공,2.08E+12,2025-05-30,6.55,-5.52,-6.05,-3.44,-4.16,,
136,66970,엘앤에프,2.08E+12,2025-05-30,-11.73,-27.5,-41.81,-62.09,-13.81,,
137,18880,한온시스템,2.05E+12,2025-05-30,-15.17,-31.82,-23.93,-40.2,2.64,,
138,62040,산일전기,2.04E+12,2025-05-30,22.94,3.55,8.94,,32.39,,
139,28670,팬오션,1.98E+12,2025-05-30,11.09,-1.98,7.24,-12,0.27,,
140,18670,SK가스,1.96E+12,2025-05-30,-11.27,-9.57,-2.07,27.7,21.41,,
141,161890,한국콜마,1.96E+12,2025-05-30,9.35,35.18,57.2,40.68,20.24,,
142,8770,호텔신라,1.95E+12,2025-05-30,12.86,24.62,25.25,-10.95,4.23,,
143,51600,한전KPS,1.94E+12,2025-05-30,-2.04,2.98,-7.79,18.36,39.12,,
144,6360,GS건설,1.94E+12,2025-05-30,24.11,28.91,16.27,54.4,-8.39,,
145,240,한국앤컴퍼니,1.93E+12,2025-05-30,34.97,27.99,17.82,36.52,-5.42,,
146,375500,DL이앤씨,1.87E+12,2025-05-30,11.16,19.26,43.32,46.14,7.25,,
147,139130,iM금융지주,1.86E+12,2025-05-30,8.66,20.63,25.93,37.06,12.53,,
148,6040,동원산업,1.84E+12,2025-05-30,11.64,32.48,37.28,45.69,1.61,,
149,69620,대웅제약,1.84E+12,2025-05-30,15,25.16,29.55,53.93,-9.26,,
150,1720,신영증권,1.84E+12,2025-05-30,25.2,29.7,44.26,59.94,8.23,,
151,120,CJ대한통운,1.83E+12,2025-05-30,-3.37,-14.1,-1.83,-22.09,8.71,,
152,42670,HD현대인프라코어,1.82E+12,2025-05-30,14.82,11.18,24.67,13.72,33.76,,
153,483650,달바글로벌,1.81E+12,2025-05-30,,,,,31.27,,
154,3690,코리안리,1.80E+12,2025-05-30,14.07,14.93,13.93,36.26,10.82,,
155,282330,BGF리테일,1.77E+12,2025-05-30,-4.92,2.6,-5.27,-12.02,18.05,,
156,47040,대우건설,1.75E+12,2025-05-30,18.9,24.34,14.23,15.48,-0.83,,
157,103140,풍산,1.74E+12,2025-05-30,4.55,12.93,20.62,-1.43,107.58,,
158,990,DB하이텍,1.73E+12,2025-05-30,1.69,-9.72,24.2,-2.38,20,,
159,4170,신세계,1.72E+12,2025-05-30,12.52,25.02,32.37,8.61,5.9,,
160,12510,더존비즈온,1.69E+12,2025-05-30,-8.84,-20.99,-21.22,-9.43,21.18,,
161,9970,영원무역홀딩스,1.65E+12,2025-05-30,26.62,32.89,40.47,48.59,15.15,,
162,69960,현대백화점,1.63E+12,2025-05-30,20.4,26.09,55.34,45.6,5,,
163,7310,오뚜기,1.60E+12,2025-05-30,-0.62,2.84,-3.63,-11.26,-1.01,,
164,204320,HL만도,1.58E+12,2025-05-30,-9.53,-23.67,-12.69,-22.35,-2.52,,
165,294870,HDC현대산업개발,1.54E+12,2025-05-30,-6.21,27.87,13.32,34.64,-4.06,,
166,361610,SK아이이테크놀로지,1.52E+12,2025-05-30,-4.9,-23.75,-18.67,-50.69,26,,
167,14680,한솔케미칼,1.51E+12,2025-05-30,14.95,21.13,33.13,-26.56,29.1,,
168,6280,녹십자,1.49E+12,2025-05-30,2.42,1.35,-15.76,15.01,-0.71,,
169,3090,대웅,1.47E+12,2025-05-30,24.88,26.12,19.86,59.43,-9.07,,
170,5850,에스엘,1.47E+12,2025-05-30,-3.5,-7.85,3.09,-12.55,-1.42,,
171,71970,HD현대마린엔진,1.45E+12,2025-05-30,15.72,73.93,116.42,181.29,17.8,,
172,103590,일진전기,1.44E+12,2025-05-30,19.44,7.12,42.65,11.28,36.88,,
173,137310,에스디바이오센서,1.42E+12,2025-05-30,24.04,10.31,5.9,17.07,-10.46,,
174,80,하이트진로,1.42E+12,2025-05-30,4.5,6.6,-3.35,1.3,1.98,,
175,3570,SNT다이내믹스,1.40E+12,2025-05-30,26.7,47.37,113.85,126.66,22.86,,
176,9420,한올바이오파마,1.35E+12,2025-05-30,-6.67,-26.63,-27.86,-29.81,-6.37,,
177,10060,OCI홀딩스,1.33E+12,2025-05-30,9.58,-10.93,19.16,-23.93,2.68,,
178,395400,SK리츠,1.33E+12,2025-05-30,-2.82,-6.59,3.21,7.23,-4.15,,
179,7340,DN오토모티브,1.28E+12,2025-05-30,6.55,3.05,18.78,39.6,1.14,,
180,7070,GS리테일,1.28E+12,2025-05-30,3.65,2.4,-22.53,-8.12,8.54,,
181,73240,금호타이어,1.28E+12,2025-05-30,-7.78,-9.29,-7.4,-37.48,1.35,,
182,300720,한일시멘트,1.27E+12,2025-05-30,2.17,17.43,27.8,39.21,1.2,,
183,267270,HD현대건설기계,1.25E+12,2025-05-30,4.14,-6,14.26,23.68,7.8,,
184,457190,이수스페셜티케미컬,1.22E+12,2025-05-30,-5.92,-36.72,15.06,-10.2,4.57,,
185,23590,다우기술,1.20E+12,2025-05-30,23.73,32.59,46.96,36.99,27.56,,
186,185750,종근당,1.20E+12,2025-05-30,6.13,7.18,-4.27,-11.38,-4.27,,
187,89860,롯데렌탈,1.19E+12,2025-05-30,11.05,12.39,5.66,20.04,4.9,,
188,1800,오리온홀딩스,1.18E+12,2025-05-30,3.34,26.76,17.17,29.45,16.4,,
189,484870,엠앤씨솔루션,1.18E+12,2025-05-30,29.68,98.92,,,16.76,,
190,12630,HDC,1.17E+12,2025-05-30,1.87,42.03,62.93,150.64,19.9,,
191,3540,대신증권,1.17E+12,2025-05-30,28,35.8,34.6,50.2,6.32,,
192,500,가온전선,1.16E+12,2025-05-30,16.75,41.37,56.1,26.85,-5.97,,
193,5440,현대지에프홀딩스,1.16E+12,2025-05-30,36.88,36.88,44.85,65.78,20.11,,
194,11210,현대위아,1.16E+12,2025-05-30,-0.23,4.53,4.79,-22.64,7.26,,
195,20150,롯데에너지머티리얼즈,1.15E+12,2025-05-30,-2.65,-19.08,-8.13,-52.88,-0.68,,
196,34230,파라다이스,1.15E+12,2025-05-30,1.62,15.03,24.88,-10.42,21.67,,
197,17960,한국카본,1.14E+12,2025-05-30,12.88,43.14,106.96,112.56,18.18,,
198,100090,SK오션플랜트,1.14E+12,2025-05-30,28.13,24.81,66.12,34.78,-0.62,,
199,280360,롯데웰푸드,1.11E+12,2025-05-30,0.59,7.19,6.71,-17.57,-3.1,,
200,336260,두산퓨얼셀,1.10E+12,2025-05-30,10.22,1.69,-8.88,-28.12,33.47,,
1,5930,삼성전자,3.54E+14,2025-06-30,6.41,-0.66,12.41,-26.63,21.4,,
2,660,SK하이닉스,2.13E+14,2025-06-30,42.79,46.51,67.91,23.47,-9.76,,
3,207940,삼성바이오로직스,7.06E+13,2025-06-30,-3.88,-5.43,4.53,36.45,10.69,,
4,373220,LG에너지솔루션,6.95E+13,2025-06-30,3.85,-16.57,-14.66,-9.04,32.32,,
5,34020,두산에너빌리티,4.38E+13,2025-06-30,69.52,180.9,289.74,240.3,-6.87,,
6,105560,KB금융,4.23E+13,2025-06-30,6.33,40.91,33.78,41.27,1.71,,
7,5380,현대차,4.17E+13,2025-06-30,9.82,-0.73,-4.01,-31.02,9.58,,
8,35420,NAVER,4.16E+13,2025-06-30,40,34.82,31.98,57.28,-10.86,,
9,12450,한화에어로스페이스,4.01E+13,2025-06-30,4.56,36.69,163.76,233.65,15.21,,
10,270,기아,3.85E+13,2025-06-30,8.39,1.68,-3.77,-25.06,13.93,,
11,329180,HD현대중공업,3.80E+13,2025-06-30,5.67,53.04,49.04,175.21,9.92,,
12,68270,셀트리온,3.55E+13,2025-06-30,2.92,-6.44,-11.63,-0.47,12.84,,
13,55550,신한지주,3.04E+13,2025-06-30,5.68,28.45,28.86,27.52,12.21,,
14,28260,삼성물산,2.74E+13,2025-06-30,7.74,34.61,40.59,13.66,8.74,,
15,35720,카카오,2.65E+13,2025-06-30,40.52,45.81,57.07,47.6,-6.17,,
16,12330,현대모비스,2.63E+13,2025-06-30,13.44,7.29,21.35,14.12,6.79,,
17,9540,HD한국조선해양,2.59E+13,2025-06-30,15.64,82.09,60.53,130.48,-3.14,,
18,32830,삼성생명,2.55E+13,2025-06-30,28.82,49.36,34.39,43.95,-0.08,,
19,15760,한국전력,2.52E+13,2025-06-30,29.49,77.83,96.01,100.82,-1.02,,
20,86790,하나금융지주,2.46E+13,2025-06-30,18.71,40.78,51.94,42.17,-0.35,,
21,42660,한화오션,2.43E+13,2025-06-30,1.79,18.51,112.58,159.9,24.69,,
22,402340,SK스퀘어,2.43E+13,2025-06-30,59.41,90.62,130.77,83,-19.13,,
23,11200,HMM,2.31E+13,2025-06-30,5.63,14.39,27.41,14.62,5.11,,
24,64350,현대로템,2.14E+13,2025-06-30,34.22,93.22,295.37,381.62,1.02,,
25,5490,POSCO홀딩스,2.11E+13,2025-06-30,4.4,-10.62,2.96,-28.1,19.92,,
26,138040,메리츠금융지주,2.03E+13,2025-06-30,0.72,-8.54,8.17,42.23,3.73,,
27,810,삼성화재,2.00E+13,2025-06-30,7.29,21.57,21.06,11.57,2.3,,
28,96770,SK이노베이션,1.85E+13,2025-06-30,36.76,1.16,9.29,5.43,-4.25,,
29,267260,HD현대일렉트릭,1.83E+13,2025-06-30,33.77,66.23,32.72,63.55,-1.97,,
30,259960,크래프톤,1.72E+13,2025-06-30,-1.63,1.11,16.16,28.95,-10.06,,
31,316140,우리금융지주,1.67E+13,2025-06-30,16.5,34.83,46.06,52.83,11.36,,
32,10130,고려아연,1.64E+13,2025-06-30,12.04,6.92,-18.59,59.03,1.71,,
33,33780,KT&G,1.56E+13,2025-06-30,6.24,24.34,19.23,44.78,2.98,,
34,51910,LG화학,1.49E+13,2025-06-30,7.2,-18.34,-15.4,-38.78,44.68,,
35,34730,SK,1.48E+13,2025-06-30,24.92,49.27,55.51,29.19,-0.73,,
36,10140,삼성중공업,1.47E+13,2025-06-30,-0.83,21.19,48.32,79.25,13.07,,
37,24110,기업은행,1.46E+13,2025-06-30,16.01,25.58,27.42,30.24,6.79,,
38,323410,카카오뱅크,1.43E+13,2025-06-30,27.66,31.87,42.52,47.78,-4.5,,
39,30200,KT,1.40E+13,2025-06-30,9.65,11.74,27.02,48.93,-1.97,,
40,6400,삼성SDI,1.39E+13,2025-06-30,2.31,-11.48,-28.69,-50.14,19.21,,
41,18260,삼성에스디에스,1.31E+13,2025-06-30,30.26,43,32.71,14.21,-5.9,,
42,352820,하이브,1.29E+13,2025-06-30,16.17,28.48,59.77,52.59,-18.93,,
43,3550,LG,1.25E+13,2025-06-30,12.11,21.16,10.56,-1.24,-0.63,,
44,6800,미래에셋증권,1.22E+13,2025-06-30,37.95,124.86,167.13,193.04,-10.96,,
45,17670,SK텔레콤,1.22E+13,2025-06-30,10.1,1.8,2.72,10.1,-1.23,,
46,66570,LG전자,1.21E+13,2025-06-30,3.8,-7.75,-11.62,-33.45,6.64,,
47,79550,LIG넥스원,1.19E+13,2025-06-30,25.87,122.22,144.9,145.45,13.89,,
48,272210,한화시스템,1.10E+13,2025-06-30,27.75,81.53,156.64,207.53,-4.48,,
49,150,두산,1.08E+13,2025-06-30,34.43,123.89,157.25,202.3,-14.18,,
50,3230,삼양식품,1.05E+13,2025-06-30,25.56,65.28,82.35,108.52,-2.37,,
51,377300,카카오페이,1.03E+13,2025-06-30,102.64,154.39,192.19,185.13,-16.56,,
52,267250,HD현대,1.02E+13,2025-06-30,15.94,74.53,63.51,73.83,8.96,,
53,86280,현대글로비스,1.01E+13,2025-06-30,18.87,17.42,14.14,23.06,10.53,,
54,9150,삼성전기,1.01E+13,2025-06-30,10.23,-0.88,8.8,-14.75,12.77,,
55,3670,포스코퓨처엠,9.79E+12,2025-06-30,11.84,1.48,-8.23,-49.55,16.77,,
56,42700,한미반도체,9.72E+12,2025-06-30,26.87,33.33,23.64,-40.8,-15.78,,
57,443060,HD현대마린솔루션,9.21E+12,2025-06-30,14.29,47.42,27.32,58.08,-5.35,,
58,10120,LS ELECTRIC,8.97E+12,2025-06-30,18.42,66.57,85.95,35.6,-0.67,,
59,47810,한국항공우주,8.75E+12,2025-06-30,7.42,20.21,63.57,69.43,5.23,,
60,47050,포스코인터내셔널,8.74E+12,2025-06-30,1.33,-2.93,25.35,-24.01,5.63,,
61,720,현대건설,8.74E+12,2025-06-30,23.04,126.22,209.06,144.93,-16.94,,
62,5830,DB손해보험,8.73E+12,2025-06-30,22.69,39.64,19.94,7.69,5.27,,
63,3490,대한항공,8.43E+12,2025-06-30,1.78,4.33,1.33,-1.51,4.8,,
64,10620,HD현대미포,8.43E+12,2025-06-30,9.04,106.86,57.23,126.88,-2.84,,
65,100,유한양행,8.33E+12,2025-06-30,-0.1,-8.6,-12.8,28.8,14.97,,
66,298040,효성중공업,8.31E+12,2025-06-30,43.94,106.97,126.72,157.51,39.28,,
67,90430,아모레퍼시픽,8.00E+12,2025-06-30,2.24,30.81,30.44,-18.29,-2.27,,
68,180640,한진칼,7.89E+12,2025-06-30,-16.35,45.57,56.76,82.97,-6.94,,
69,71050,한국금융지주,7.78E+12,2025-06-30,29.26,86.88,95.79,99.43,2.87,,
70,64400,LG씨엔에스,7.28E+12,2025-06-30,49.6,50.8,,,-4.39,,
71,326030,SK바이오팜,7.20E+12,2025-06-30,-1.08,-8.73,-17.19,18.71,8.48,,
72,880,한화,7.07E+12,2025-06-30,24.9,128.05,250.56,251.21,0.74,,
73,21240,코웨이,6.96E+12,2025-06-30,8.89,13.88,44.69,50.78,14.15,,
74,10950,S-Oil,6.74E+12,2025-06-30,10.11,4.54,9.31,-9.92,5.51,,
75,16360,삼성증권,6.57E+12,2025-06-30,21.65,60.52,69.2,84.92,-3.53,,
76,5940,NH투자증권,6.48E+12,2025-06-30,15.95,39.01,43.3,57.53,0.05,,
77,6260,LS,6.34E+12,2025-06-30,23.67,82.58,108.91,36.9,-14.11,,
78,32640,LG유플러스,6.24E+12,2025-06-30,11.72,37.9,38.43,45.62,2.31,,
79,278470,에이피알,5.87E+12,2025-06-30,33.74,119.35,208.4,96.18,13.23,,
80,39490,키움증권,5.73E+12,2025-06-30,40.84,76.56,97.07,81.89,-5.46,,
81,29780,삼성카드,5.72E+12,2025-06-30,14.35,21.82,25.22,28.98,0.71,,
82,241560,두산밥캣,5.58E+12,2025-06-30,23.83,13.89,38.9,13.45,-4.98,,
83,88980,맥쿼리인프라,5.50E+12,2025-06-30,-2.13,4.84,8.4,-6.96,0.96,,
84,9830,한화솔루션,5.43E+12,2025-06-30,6.04,64.75,96.03,14.49,2.37,,
85,251270,넷마블,5.33E+12,2025-06-30,21.33,52.33,19.92,15.46,-3.71,,
86,51900,LG생활건강,4.99E+12,2025-06-30,-1.99,-3.62,4.75,-7.53,0.63,,
87,161390,한국타이어앤테크놀로지,4.92E+12,2025-06-30,3.25,-0.75,3.52,-12.06,14.09,,
88,1040,CJ,4.68E+12,2025-06-30,17.75,36.13,61.96,32.1,-4.74,,
89,307950,현대오토에버,4.68E+12,2025-06-30,18.97,33.28,35.29,3.77,-8.38,,
90,34220,LG디스플레이,4.48E+12,2025-06-30,4.07,-1.65,-1.86,-21.88,17.41,,
91,36570,엔씨소프트,4.45E+12,2025-06-30,35.41,29.79,12.78,14.79,-6.1,,
92,78930,GS,4.33E+12,2025-06-30,7.12,25.07,18.7,-0.53,6.65,,
93,28050,삼성E&A,4.33E+12,2025-06-30,1.61,11.22,33.53,-8.49,19.46,,
94,271560,오리온,4.30E+12,2025-06-30,-1.45,-7.72,6.25,18,2.48,,
95,454910,두산로보틱스,4.28E+12,2025-06-30,40.04,27.12,26.39,-17.27,-7.41,,
96,11790,SKC,4.17E+12,2025-06-30,23.68,0.18,4.85,-34.64,-6.44,,
97,52690,한전기술,3.99E+12,2025-06-30,66.08,77.08,96.79,52.04,-10.35,,
98,175330,JB금융지주,3.98E+12,2025-06-30,8.9,17.83,26.23,40.37,14.36,,
99,138930,BNK금융지주,3.96E+12,2025-06-30,12.57,20.64,20.41,46.99,16.95,,
100,4020,현대제철,3.92E+12,2025-06-30,4.26,13.95,39.67,1.2,21.77,,
101,35250,강원랜드,3.92E+12,2025-06-30,7.39,9.25,14.59,31.84,0.87,,
102,36460,한국가스공사,3.84E+12,2025-06-30,0.73,18.16,20.03,-20.21,6.84,,
103,7660,이수페타시스,3.84E+12,2025-06-30,36.2,37.45,96.63,-8.38,21.8,,
104,97950,CJ제일제당,3.75E+12,2025-06-30,7.56,-2.16,-2.54,-35.41,1,,
105,302440,SK바이오사이언스,3.74E+12,2025-06-30,5.88,18.05,-5.26,-9.22,-3.14,,
106,128940,한미약품,3.66E+12,2025-06-30,-8.19,22.22,1.96,5.73,-2.27,,
107,103140,풍산,3.61E+12,2025-06-30,107.58,108.93,157.66,103.32,24.09,,
108,22100,포스코DX,3.57E+12,2025-06-30,6.11,-7.31,22.9,-38.85,10.87,,
109,11070,LG이노텍,3.49E+12,2025-06-30,1.73,-10.88,-9.01,-45.81,8.01,,
110,17800,현대엘리베이터,3.36E+12,2025-06-30,13.31,55.8,64.12,94.35,-5.93,,
111,1440,대한전선,3.21E+12,2025-06-30,34.9,44.27,54.62,4.11,-9.45,,
112,450080,에코프로머티,3.17E+12,2025-06-30,0.67,-29.17,-31,-50.06,12.56,,
113,192820,코스맥스,3.17E+12,2025-06-30,33.1,62.41,87.46,43.63,-12.7,,
114,8930,한미사이언스,3.06E+12,2025-06-30,26.55,62.61,52.12,44.28,15.85,,
115,383220,F&F,3.03E+12,2025-06-30,4.64,23.82,45.49,26.6,-11.77,,
116,31210,서울보증보험,3.01E+12,2025-06-30,26.21,24.03,,,-5.34,,
117,11780,금호석유화학,2.97E+12,2025-06-30,-2.77,-9.22,23.95,-23.34,10.06,,
118,4990,롯데지주,2.92E+12,2025-06-30,-6.71,24.11,27.52,10.32,0.54,,
119,462870,시프트업,2.87E+12,2025-06-30,-3.36,-11.89,-22.87,,-15.03,,
120,88350,한화생명,2.86E+12,2025-06-30,11.51,28.21,33.94,9.83,6.07,,
121,26960,동서,2.83E+12,2025-06-30,9.23,0.71,3.84,47.92,4.93,,
122,111770,영원무역,2.80E+12,2025-06-30,4.12,28.85,49.06,81.35,-4.11,,
123,2380,KCC,2.77E+12,2025-06-30,1.46,17.96,32.48,1.13,21.15,,
124,51600,한전KPS,2.70E+12,2025-06-30,39.12,43.61,36.28,58.37,-13.64,,
125,62040,산일전기,2.70E+12,2025-06-30,32.39,61.57,29.3,,30.21,,
126,12750,에스원,2.61E+12,2025-06-30,3.63,6.36,15.88,18.28,7.87,,
127,489790,한화비전,2.53E+12,2025-06-30,-3.65,-10.04,58.86,,34.46,,
128,2790,아모레퍼시픽홀딩스,2.52E+12,2025-06-30,21.18,54.88,52.64,-1.85,-3.31,,
129,11170,롯데케미칼,2.52E+12,2025-06-30,-1.51,-13.27,-1.67,-48.74,15.65,,
130,42670,HD현대인프라코어,2.43E+12,2025-06-30,33.76,44.95,83.45,65.45,21.44,,
131,4370,농심,2.39E+12,2025-06-30,-7.31,-4.5,5.08,-19.63,-2.8,,
132,18670,SK가스,2.39E+12,2025-06-30,21.41,7.95,24.64,47.6,3.29,,
133,483650,달바글로벌,2.38E+12,2025-06-30,31.27,,,,2.59,,
134,82740,한화엔진,2.37E+12,2025-06-30,2.34,35.8,54.28,82.02,23.02,,
135,1450,현대해상,2.36E+12,2025-06-30,8.62,20.23,7.09,-23.33,0.19,,
136,139480,이마트,2.36E+12,2025-06-30,-6.46,5.04,34.7,51.15,5.39,,
137,161890,한국콜마,2.36E+12,2025-06-30,20.24,55.21,81.13,40.17,-4.91,,
138,30000,제일기획,2.31E+12,2025-06-30,9.2,11.64,18.29,8.97,0,,
139,81660,미스토홀딩스,2.15E+12,2025-06-30,-0.83,-8.45,-11.29,-10.85,0.7,,
140,18880,한온시스템,2.10E+12,2025-06-30,2.64,-17.45,-22.7,-34.46,9.37,,
141,23530,롯데쇼핑,2.10E+12,2025-06-30,-7.94,16.85,37.15,16.85,-3.23,,
142,139130,iM금융지주,2.09E+12,2025-06-30,12.53,39.05,53.67,56.73,10.34,,
143,282330,BGF리테일,2.09E+12,2025-06-30,18.05,11.01,18.05,17.13,-5.04,,
144,990,DB하이텍,2.08E+12,2025-06-30,20,6.36,41.18,-4.29,-1.5,,
145,12510,더존비즈온,2.05E+12,2025-06-30,21.18,18.63,5.97,-7.28,7.41,,
146,8770,호텔신라,2.03E+12,2025-06-30,4.23,28.77,40.11,-3.54,-8.8,,
147,375500,DL이앤씨,2.00E+12,2025-06-30,7.25,22.75,61.12,59.88,-9.85,,
148,3690,코리안리,1.99E+12,2025-06-30,10.82,24.27,28.81,51.21,3.52,,
149,120,CJ대한통운,1.99E+12,2025-06-30,8.71,2.1,3.55,-8.1,2.52,,
150,20560,아시아나항공,1.99E+12,2025-06-30,-4.16,-5.75,-7.02,-8.08,-1.96,,
151,1720,신영증권,1.99E+12,2025-06-30,8.23,55.53,59.21,68.52,5.95,,
152,28670,팬오션,1.99E+12,2025-06-30,0.27,10.07,12.58,-13.3,12.65,,
153,112610,씨에스윈드,1.98E+12,2025-06-30,-4.96,32.86,11.93,-5.25,-1.28,,
154,103590,일진전기,1.96E+12,2025-06-30,36.88,62.85,51.19,57.25,3.03,,
155,14680,한솔케미칼,1.95E+12,2025-06-30,29.1,41.55,77.01,-6.02,6.81,,
156,361610,SK아이이테크놀로지,1.92E+12,2025-06-30,26,14.47,19.29,-39,8.55,,
157,9970,영원무역홀딩스,1.88E+12,2025-06-30,15.15,49.09,67.19,68.4,3.45,,
158,6040,동원산업,1.87E+12,2025-06-30,1.61,32.35,27.88,45.15,-0.32,,
159,240,한국앤컴퍼니,1.82E+12,2025-06-30,-5.42,22.37,13.48,26.23,25.52,,
160,4170,신세계,1.82E+12,2025-06-30,5.9,31.75,41.65,20.08,-8.65,,
161,66970,엘앤에프,1.79E+12,2025-06-30,-13.81,-23.8,-39.14,-63.56,46.04,,
162,6360,GS건설,1.78E+12,2025-06-30,-8.39,21.2,19.6,38.06,-5.69,,
163,47040,대우건설,1.74E+12,2025-06-30,-0.83,30.22,34.62,12.37,-9.09,,
164,3570,SNT다이내믹스,1.72E+12,2025-06-30,22.86,72.29,175.79,129.84,8.14,,
165,69960,현대백화점,1.71E+12,2025-06-30,5,26.85,60,55.24,-5.03,,
166,71970,HD현대마린엔진,1.71E+12,2025-06-30,17.8,96.87,105.73,171.75,35.59,,
167,69620,대웅제약,1.67E+12,2025-06-30,-9.26,23.61,13.92,40.62,7.85,,
168,7310,오뚜기,1.58E+12,2025-06-30,-1.01,-5.17,-0.38,-9.01,1.4,,
169,204320,HL만도,1.54E+12,2025-06-30,-2.52,-17.87,-19.19,-25.17,10.65,,
170,23590,다우기술,1.54E+12,2025-06-30,27.56,71.85,91.66,81.22,2.19,,
171,294870,HDC현대산업개발,1.48E+12,2025-06-30,-4.06,7.93,24.38,23.35,5.57,,
172,6280,녹십자,1.48E+12,2025-06-30,-0.71,1.12,-29.64,10.5,15.12,,
173,336260,두산퓨얼셀,1.47E+12,2025-06-30,33.47,50.67,40.66,6.15,7.8,,
174,5850,에스엘,1.45E+12,2025-06-30,-1.42,-19.67,3.65,-29.93,16.48,,
175,80,하이트진로,1.44E+12,2025-06-30,1.98,5.59,5.53,-3.06,-1.21,,
176,3530,한화투자증권,1.42E+12,2025-06-30,48.21,98.5,96.73,104.64,-12.41,,
177,12630,HDC,1.40E+12,2025-06-30,19.9,59.32,97.31,191.2,0.21,,
178,34230,파라다이스,1.40E+12,2025-06-30,21.67,38.82,59.06,8.3,14.41,,
179,5440,현대지에프홀딩스,1.40E+12,2025-06-30,20.11,75.69,83.42,98.67,-5.02,,
180,7070,GS리테일,1.39E+12,2025-06-30,8.54,13.42,0.91,-6.63,-1.68,,
181,1800,오리온홀딩스,1.38E+12,2025-06-30,16.4,36.48,46.08,44.64,0,,
182,484870,엠앤씨솔루션,1.38E+12,2025-06-30,16.76,95.45,251.23,,9.04,,
